frame_n,nano_sec,sec,size,compression rate,n_change,
1115,33443600,0,8031604820,5.36202,200,1718591
1116,29596000,0,8033348186,5.35838,200,1743366
1117,38411000,0,8035116384,5.35477,200,1768198
1118,38056300,0,8036909784,5.35117,200,1793400
1119,34479400,0,8038728414,5.34761,200,1818630
1120,45126600,0,8040572388,5.34406,200,1843974
1121,33427800,0,8042441507,5.34054,200,1869119
1122,28877800,0,8044335913,5.33704,200,1894406
1123,31352300,0,8046255407,5.33357,200,1919494
1124,33435200,0,8048199278,5.33011,200,1943871
1125,36239800,0,8050168180,5.32668,200,1968902
1126,31851600,0,8052161402,5.32327,200,1993222
1127,32466800,0,8054180082,5.31989,200,2018680
1128,33235200,0,8056223736,5.31652,200,2043654
1129,33612900,0,8058292990,5.31318,200,2069254
1130,37452400,0,8060387133,5.30986,200,2094143
1131,32580100,0,8062506051,5.30657,200,2118918
1132,32828700,0,8064650569,5.30329,200,2144518
1133,32087000,0,8066820488,5.30004,200,2169919
1134,37213100,0,8069014670,5.29681,200,2194182
1135,35803200,0,8071233940,5.29361,200,2219270
1136,39381200,0,8073478469,5.29042,200,2244529
1137,29883300,0,8075747915,5.28726,200,2269446
1138,35774700,0,8078042961,5.28412,200,2295046
1139,33817800,0,8080362896,5.281,200,2319935
1140,34289400,0,8082708118,5.2779,200,2345222
1141,36300100,0,8085077916,5.27483,200,2369798
1142,32631900,0,8087472603,5.27177,200,2394687
1143,37070800,0,8089892065,5.26874,200,2419462
1144,39543200,0,8092336871,5.26573,200,2444806
1145,45013200,0,8094806879,5.26274,200,2470008
1146,38790900,0,8097302373,5.25977,200,2495494
1147,41482700,0,8099822699,5.25683,200,2520326
1148,41162900,0,8102368426,5.2539,200,2545727
1149,49530700,0,8104939184,5.251,200,2570758
1150,57230700,0,8107535286,5.24812,200,2596102
1151,58568500,0,8110156021,5.24526,200,2620735
1152,52237600,0,8112801787,5.24242,200,2645766
1153,35160600,0,8115473153,5.2396,200,2671366
1154,45224000,0,8118168953,5.2368,200,2695800
1155,33139900,0,8120890239,5.23403,200,2721286
1156,63987000,0,8123636869,5.23127,200,2746630
1157,43058900,0,8126408388,5.22854,200,2771519
1158,40859800,0,8129204682,5.22582,200,2796294
1159,36432400,0,8132025296,5.22313,200,2820614
1160,43627500,0,8134871055,5.22046,200,2845759
1161,41575100,0,8137741333,5.21781,200,2870278
1162,40693900,0,8140636699,5.21517,200,2895366
1163,41696200,0,8143557068,5.21256,200,2920369
1164,42714600,0,8146501842,5.20997,200,2944774
1165,44235700,0,8149471704,5.2074,200,2969862
1166,46987600,0,8152466967,5.20485,200,2995263
1167,44055100,0,8155487261,5.20232,200,3020294
1168,44484500,0,8158531619,5.19981,200,3044358
1169,42663200,0,8161601378,5.19732,200,3069759
1170,49469300,0,8164696424,5.19485,200,3095046
1171,44047300,0,8167816814,5.1924,200,3120390
1172,45963400,0,8170962406,5.18998,200,3145592
1173,191766500,0,8174132972,5.18757,200,3170566
1174,124156700,0,8177328370,5.18518,200,3195398
1175,52851800,0,8180549425,5.18281,200,3221055
1176,54659400,0,8183796023,5.18046,200,3246598
1177,52711000,0,8187067453,5.17813,200,3271430
1178,54369500,0,8190363516,5.17582,200,3296063
1179,45410500,0,8193684610,5.17353,200,3321094
1180,44424700,0,8197031048,5.17127,200,3346438
1181,38882500,0,8200402432,5.16901,200,3371384
1182,71078900,0,8203798790,5.16678,200,3396358
1183,48196500,0,8207220748,5.16457,200,3421958
1184,41430600,0,8210667851,5.16238,200,3447103
1185,54552400,0,8214140241,5.16021,200,3472390
1186,42984300,0,8217637463,5.15806,200,3497222
1187,39151600,0,8221159574,5.15593,200,3522111
1188,34513800,0,8224706972,5.15381,200,3547398
1189,41690100,0,8228279714,5.15172,200,3572742
1190,44287600,0,8231877459,5.14964,200,3597745
1191,46136800,0,8235500121,5.14759,200,3622662
1192,41357200,0,8239147871,5.14555,200,3647750
1193,39216200,0,8242820510,5.14353,200,3672639
1194,36995100,0,8246517924,5.14154,200,3697414
1195,44521900,0,8250239402,5.13955,200,3721478
1196,43152000,0,8253986025,5.13759,200,3746623
1197,40477900,0,8257757423,5.13565,200,3771398
1198,42071500,0,8261553909,5.13373,200,3796486
1199,36819600,0,8265375085,5.13182,200,3821176
1200,39996600,0,8269220979,5.12993,200,3845894
1201,35799500,0,8273090937,5.12806,200,3869958
1202,37257500,0,8276986040,5.12621,200,3895103
1203,41691200,0,8280906686,5.12438,200,3920646
1204,42992500,0,8284852676,5.12257,200,3945990
1205,52419600,0,8288823299,5.12078,200,3970623
1206,39894000,0,8292818441,5.119,200,3995142
1207,39814400,0,8296838159,5.11724,200,4019718
1208,49692900,0,8300882311,5.1155,200,4044152
1209,41535200,0,8304951693,5.11378,200,4069382
1210,47721800,0,8309045395,5.11207,200,4093702
1211,40867400,0,8313162706,5.11039,200,4117311
1212,44796200,0,8317305048,5.10872,200,4142342
1213,41131100,0,8321472222,5.10707,200,4167174
1214,40835200,0,8325664541,5.10543,200,4192319
1215,43937600,0,8329881123,5.10382,200,4216582
1216,46838600,0,8334122537,5.10222,200,4241414
1217,46636800,0,8338389210,5.10064,200,4266673
1218,37483800,0,8342680800,5.09908,200,4291590
1219,43141600,0,8346996966,5.09754,200,4316166
1220,38723600,0,8351337765,5.09601,200,4340799
1221,37537000,0,8355703851,5.0945,200,4366086
1222,41475500,0,8360094513,5.09301,200,4390662
1223,37291500,0,8364510064,5.09154,200,4415551
1224,47647000,0,8368950134,5.09009,200,4440070
1225,44316900,0,8373415036,5.08865,200,4464902
1226,41350400,0,8377904372,5.08722,200,4489336
1227,46349000,0,8382418938,5.08582,200,4514566
1228,41500400,0,8386957568,5.08443,200,4538630
1229,41863900,0,8391521599,5.08307,200,4564031
1230,41577900,0,8396109893,5.08171,200,4588294
1231,45916300,0,8400723275,5.08038,200,4613382
1232,43706800,0,8405362058,5.07906,200,4638783
1233,44377700,0,8410025616,5.07776,200,4663558
1234,45946800,0,8414714262,5.07648,200,4688646
1235,48558800,0,8419428110,5.07521,200,4713848
1236,44270900,0,8424166420,5.07396,200,4738310
1237,43815500,0,8428929562,5.07273,200,4763142
1238,43221500,0,8433716569,5.07152,200,4787007
1239,41365200,0,8438528095,5.07032,200,4811526
1240,39477100,0,8443364965,5.06914,200,4836870
1241,43551400,0,8448226212,5.06797,200,4861247
1242,45054200,0,8453111978,5.06682,200,4885766
1243,43575600,0,8458022832,5.06569,200,4910854
1244,50844600,0,8462958949,5.06458,200,4936117
1245,52998800,0,8467918955,5.06348,200,4960006
1246,45386600,0,8472904561,5.06239,200,4985606
1247,40750100,0,8477914800,5.06133,200,5010239
1248,41346200,0,8482949558,5.06028,200,5034758
1249,49989500,0,8488009148,5.05925,200,5059590
1250,46833100,0,8493093883,5.05823,200,5084735
1251,43288300,0,8498203137,5.05723,200,5109254
1252,47837000,0,8503337479,5.05625,200,5134342
1253,43543300,0,8508497023,5.05528,200,5159544
1254,41666300,0,8513681029,5.05433,200,5184006
1255,41715200,0,8518889355,5.0534,200,5208326
1256,47932500,0,8524123082,5.05248,200,5233727
1257,47435800,0,8529381840,5.05158,200,5258758
1258,42013800,0,8534664406,5.05069,200,5282566
1259,42206300,0,8539971605,5.04982,200,5307199
1260,58005700,0,8545303835,5.04897,200,5332230
1261,43748000,0,8550659873,5.04813,200,5356038
1262,41804500,0,8556041113,5.04731,200,5381240
1263,46694500,0,8561447327,5.0465,200,5406214
1264,41025500,0,8566877861,5.04571,200,5430534
1265,42694000,0,8572332516,5.04493,200,5454655
1266,40699100,0,8577811178,5.04417,200,5478662
1267,46543600,0,8583313392,5.04343,200,5502214
1268,50130900,0,8588840751,5.0427,200,5527359
1269,48504300,0,8594393397,5.04199,200,5552646
1270,43836500,0,8599970363,5.04129,200,5576966
1271,58620300,0,8605572101,5.04061,200,5601738
1272,51055700,0,8611198219,5.03994,200,5626118
1273,46687300,0,8616848145,5.03929,200,5649926
1274,45665600,0,8622522704,5.03865,200,5674559
1275,43339400,0,8628220758,5.03803,200,5698054
1276,45756400,0,8633942108,5.03742,200,5721350
1277,52985900,0,8639688091,5.03683,200,5745983
1278,47215900,0,8645458337,5.03625,200,5770246
1279,53670200,0,8651252903,5.03569,200,5794566
1280,47816100,0,8657072671,5.03515,200,5819768
1281,43961400,0,8662917157,5.03461,200,5844486
1282,41378400,0,8668786987,5.0341,200,5869830
1283,40025800,0,8674681194,5.0336,200,5894207
1284,51948400,0,8680599664,5.03311,200,5918470
1285,46653500,0,8686543478,5.03264,200,5943814
1286,47008300,0,8692512181,5.03219,200,5968703
1287,50153700,0,8698504379,5.03175,200,5992198
1288,50718900,0,8704520385,5.03132,200,6016006
1289,45105600,0,8710561081,5.03091,200,6040696
1290,51086800,0,8716626239,5.03051,200,6065158
1291,51072200,0,8722716741,5.03013,200,6090502
1292,50598900,0,8728831620,5.02977,200,6114879
1293,48309300,0,8734971018,5.02941,200,6139398
1294,51564300,0,8741134736,5.02908,200,6163718
1295,48717400,0,8747322575,5.02875,200,6187839
1296,52933600,0,8753534677,5.02844,200,6212102
1297,48964800,0,8759769819,5.02815,200,6235142
1298,50099200,0,8766029477,5.02787,200,6259658
1299,50165100,0,8772313259,5.0276,200,6283782
1300,42686000,0,8778620849,5.02735,200,6307590
1301,44091900,0,8784953072,5.02711,200,6332223
1302,45077600,0,8791308790,5.02689,200,6355718
1303,45270500,0,8797689084,5.02668,200,6380294
1304,48936900,0,8804094523,5.02648,200,6405439
1305,45203200,0,8810524225,5.0263,200,6429702
1306,58657800,0,8816976967,5.02614,200,6452742
1307,50199100,0,8823454399,5.02598,200,6477432
1308,43194400,0,8829956293,5.02584,200,6501894
1309,48563600,0,8836482763,5.02572,200,6526470
1310,62839900,0,8843033098,5.02561,200,6550335
1311,49333700,0,8849606416,5.02551,200,6573318
1312,47680000,0,8856204566,5.02543,200,6598150
1313,48211400,0,8862825813,5.02536,200,6621247
1314,45536400,0,8869471579,5.0253,200,6645766
1315,48478200,0,8876141409,5.02526,200,6669830
1316,55205800,0,8882835161,5.02523,200,6693752
1317,44694700,0,8889553119,5.02521,200,6717958
1318,42608300,0,8896295909,5.02521,200,6742790
1319,45767200,0,8903063588,5.02523,200,6767679
1320,46815800,0,8909856042,5.02525,200,6792454
1321,42431200,0,8916673072,5.02529,200,6817030
1322,56386000,0,8923515247,5.02535,200,6842175
1323,51391200,0,8930382453,5.02542,200,6867206
1324,50206400,0,8937274747,5.0255,200,6892294
1325,53616200,0,8944191557,5.0256,200,6916810
1326,53292800,0,8951132235,5.02571,200,6940678
1327,53269800,0,8958098001,5.02583,200,6965766
1328,53406100,0,8965088912,5.02597,200,6990911
1329,69018200,0,8972103062,5.02612,200,7014150
1330,50269000,0,8979142044,5.02628,200,7038982
1331,46537500,0,8986204891,5.02646,200,7062847
1332,52552500,0,8993292513,5.02665,200,7087622
1333,46951200,0,9000404455,5.02685,200,7111942
1334,49121400,0,9007540831,5.02707,200,7136376
1335,50447900,0,9014701157,5.0273,200,7160326
1336,41208000,0,9021886059,5.02755,200,7184902
1337,45510700,0,9029095338,5.0278,200,7209279
1338,49380700,0,9036328112,5.02807,200,7232774
1339,49049200,0,9043584694,5.02836,200,7256582
1340,50783900,0,9050866421,5.02865,200,7281727
1341,61541700,0,9058171899,5.02896,200,7305478
1342,55237800,0,9065501697,5.02928,200,7329798
1343,43980500,0,9072854905,5.02962,200,7353208
1344,47204400,0,9080232063,5.02996,200,7377158
1345,49400900,0,9087633797,5.03032,200,7401734
1346,51128200,0,9095059908,5.0307,200,7426111
1347,56275100,0,9102510282,5.03108,200,7450374
1348,48259200,0,9109986000,5.03148,200,7475718
1349,49099500,0,9117485071,5.03189,200,7499071
1350,47240700,0,9125008917,5.03232,200,7523846
1351,54431200,0,9132556059,5.03275,200,7547142
1352,52575300,0,9140126437,5.0332,200,7570378
1353,46315000,0,9147721451,5.03367,200,7595014
1354,50568200,0,9155339761,5.03414,200,7618310
1355,45298200,0,9162982704,5.03463,200,7642943
1356,44331100,0,9170650422,5.03513,200,7667718
1357,60242400,0,9178341948,5.03564,200,7691526
1358,51401100,0,9186057595,5.03616,200,7715647
1359,50145100,0,9193797249,5.0367,200,7739654
1360,58073000,0,9201559943,5.03725,200,7762694
1361,46188600,0,9209347071,5.03781,200,7787128
1362,47919700,0,9217158149,5.03838,200,7811078
1363,57631900,0,9224993803,5.03897,200,7835654
1364,55363800,0,9232854090,5.03957,200,7860287
1365,51909500,0,9240738128,5.04018,200,7884038
1366,46214600,0,9248646486,5.0408,200,7908358
1367,51303800,0,9256578965,5.04144,200,7932479
1368,54074000,0,9264534427,5.04209,200,7955462
1369,49701300,0,9272513441,5.04275,200,7979014
1370,53686200,0,9280516633,5.04342,200,8003192
1371,47881500,0,9288543007,5.0441,200,8026374
1372,46934200,0,9296594213,5.04479,200,8051206
1373,56376600,0,9304669796,5.0455,200,8075583
1374,44906700,0,9312768618,5.04622,200,8098822
1375,47004200,0,9320891760,5.04695,200,8123142
1376,55830100,0,9329039279,5.04769,200,8147519
1377,54917300,0,9337211061,5.04845,200,8171782
1378,69201800,0,9345407163,5.04922,200,8196102
1379,70936700,0,9353626757,5.05,200,8219594
1380,57637200,0,9361869707,5.05079,200,8242950
1381,61509400,0,9370135953,5.05159,200,8266246
1382,48742400,0,9378426576,5.0524,200,8290623
1383,52003600,0,9386740950,5.05323,200,8314374
1384,56023800,0,9395079388,5.05406,200,8338438
1385,44314700,0,9403442715,5.05491,200,8363327
1386,49326900,0,9411830049,5.05577,200,8387334
1387,51786900,0,9420241447,5.05665,200,8411398
1388,54527700,0,9428676767,5.05753,200,8435320
1389,50743000,0,9437136805,5.05843,200,8460038
1390,49064700,0,9445620907,5.05934,200,8484102
1391,51274600,0,9454129386,5.06026,200,8508479
1392,48096600,0,9462662128,5.06119,200,8532742
1393,49615900,0,9471219446,5.06213,200,8557318
1394,63599500,0,9479801397,5.06308,200,8581951
1395,56613300,0,9488407355,5.06405,200,8605958
1396,57948700,0,9497035841,5.06503,200,8628486
1397,61243700,0,9505689273,5.06602,200,8653432
1398,58932300,0,9514366911,5.06702,200,8677638
1399,61639100,0,9523068869,5.06803,200,8701958
1400,74145100,0,9531794948,5.06905,200,8726079
1401,62651500,0,9540544778,5.07009,200,8749830
1402,57521100,0,9549318672,5.07113,200,8773894
1403,65151500,0,9558115919,5.07219,200,8797247
1404,68252300,0,9566937941,5.07326,200,8822022
1405,61186400,0,9575784283,5.07434,200,8846342
1406,64049400,0,9584655141,5.07543,200,8870858
1407,46264100,0,9593549867,5.07653,200,8894726
1408,53451800,0,9602468657,5.07764,200,8918790
1409,57873000,0,9611412080,5.07877,200,8943423
1410,47810900,0,9620379254,5.0799,200,8967174
1411,54087600,0,9629369980,5.08105,200,8990726
1412,65496400,0,9638385339,5.08221,200,9015359
1413,70152100,0,9647424449,5.08337,200,9039110
1414,71967000,0,9656488135,5.08455,200,9063686
1415,68947800,0,9665575743,5.08574,200,9087608
1416,56656700,0,9674687301,5.08695,200,9111558
1417,63968100,0,9683821899,5.08816,200,9134598
1418,53721400,0,9692980106,5.08938,200,9158207
1419,49661100,0,9702162320,5.09062,200,9182214
1420,52933000,0,9711368598,5.09186,200,9206278
1421,48902700,0,9720599253,5.09312,200,9230655
1422,55258600,0,9729852891,5.09438,200,9253638
1423,50252000,0,9739129313,5.09566,200,9276422
1424,55410400,0,9748429145,5.09694,200,9299832
1425,58971200,0,9757753695,5.09824,200,9324550
1426,59156900,0,9767100261,5.09955,200,9346566
1427,55644500,0,9776470436,5.10087,200,9370175
1428,49233700,0,9785864618,5.1022,200,9394182
1429,54495200,0,9795282608,5.10353,200,9417990
1430,59002000,0,9804724463,5.10488,200,9441855
1431,55625700,0,9814189557,5.10624,200,9465094
1432,58942400,0,9823678203,5.10761,200,9488646
1433,65256000,0,9833191365,5.10899,200,9513162
1434,51704300,0,9842728907,5.11039,200,9537542
1435,62205800,0,9852289233,5.11179,200,9560326
1436,59973300,0,9861873680,5.1132,200,9584447
1437,60966200,0,9871482134,5.11462,200,9608454
1438,70741600,0,9881114396,5.11606,200,9632262
1439,62210800,0,9890770523,5.1175,200,9656127
1440,59897800,0,9900449889,5.11895,200,9679366
1441,56137700,0,9910152807,5.12042,200,9702918
1442,49023200,0,9919880159,5.12189,200,9727352
1443,57731300,0,9929631717,5.12337,200,9751558
1444,74237600,0,9939407339,5.12487,200,9775622
1445,82352800,0,9949206826,5.12637,200,9799487
1446,76350900,0,9959030576,5.12789,200,9823750
1447,79934000,0,9968878646,5.12942,200,9848070
1448,65824600,0,9978750325,5.13095,200,9871679
1449,59062000,0,9988645243,5.1325,200,9894918
1450,50980500,0,9998563713,5.13405,200,9918470
1451,63169600,0,10008506105,5.13562,200,9942392
1452,58944500,0,10018472703,5.1372,200,9966598
1453,57829100,0,10028462597,5.13878,200,9989894
1454,63982300,0,10038476100,5.14038,200,10013503
1455,53977100,0,10048514378,5.14198,200,10038278
1456,49125700,0,10058574672,5.1436,200,10060294
1457,58000700,0,10068658319,5.14522,200,10083647
1458,55216200,0,10078765205,5.14686,200,10106886
1459,65985000,0,10088894875,5.1485,200,10129670
1460,75313100,0,10099050085,5.15016,200,10155210
1461,54804300,0,10109229419,5.15182,200,10179334
1462,53806200,0,10119433073,5.1535,200,10203654
1463,66060000,0,10129658800,5.15518,200,10225727
1464,52777000,0,10139907510,5.15687,200,10248710
1465,53096600,0,10150180796,5.15858,200,10273286
1466,57794200,0,10160478203,5.16029,200,10297407
1467,61720700,0,10170798593,5.16201,200,10320390
1468,115367800,0,10181142791,5.16375,200,10344198
1469,86912200,0,10191511167,5.16549,200,10368376
1470,72954000,0,10201901701,5.16724,200,10390534
1471,59782400,0,10212316043,5.169,200,10414342
1472,57945700,0,10222753482,5.17077,200,10437439
1473,53854600,0,10233214928,5.17255,200,10461446
1474,55497900,0,10243698902,5.17434,200,10483974
1475,51637600,0,10254207253,5.17614,200,10508351
1476,55602900,0,10264739867,5.17795,200,10532614
1477,53869200,0,10275295265,5.17976,200,10555398
1478,53866100,0,10285874841,5.18159,200,10579576
1479,52214000,0,10296477087,5.18343,200,10602246
1480,54638100,0,10307102629,5.18527,200,10625542
1481,56472000,0,10317752292,5.18713,200,10649663
1482,52350600,0,10328425706,5.18899,200,10673414
1483,57175600,0,10339121392,5.19087,200,10695686
1484,63152100,0,10349838639,5.19275,200,10717247
1485,67386000,0,10360579125,5.19464,200,10740486
1486,58064500,0,10371342139,5.19654,200,10763014
1487,65048000,0,10382128645,5.19845,200,10786506
1488,61992300,0,10392938251,5.20036,200,10809606
1489,69533400,0,10403771665,5.20229,200,10833414
1490,52840600,0,10414628688,5.20423,200,10857023
1491,51716800,0,10425508950,5.20617,200,10880262
1492,55213900,0,10436412252,5.20813,200,10903302
1493,52614700,0,10447338395,5.21009,200,10926143
1494,55517600,0,10458288033,5.21206,200,10949638
1495,54929800,0,10469261991,5.21404,200,10973958
1496,59138100,0,10480258847,5.21603,200,10996856
1497,50816100,0,10491279141,5.21803,200,11020294
1498,54923500,0,10502323499,5.22004,200,11044358
1499,51732100,0,10513391978,5.22206,200,11068479
1500,57948100,0,10524483952,5.22408,200,11091974
1501,65713100,0,10535599478,5.22612,200,11115526
1502,52813000,0,10546738101,5.22817,200,11138623
1503,54507400,0,10557900219,5.23022,200,11162118
1504,62532500,0,10569085889,5.23228,200,11185670
1505,65304500,0,10580293945,5.23435,200,11208056
1506,55921700,0,10591526463,5.23643,200,11232518
1507,58467200,0,10602782533,5.23852,200,11256070
1508,59826600,0,10614062724,5.24062,200,11280191
1509,54110400,0,10625366410,5.24272,200,11303686
1510,60113800,0,10636693904,5.24484,200,11327494
1511,70824100,0,10648044239,5.24697,200,11350335
1512,70548400,0,10659418837,5.2491,200,11374598
1513,56861300,0,10670817755,5.25124,200,11398918
1514,73328600,0,10682241445,5.25339,200,11423690
1515,55653900,0,10693689259,5.25555,200,11447814
1516,49911100,0,10705160881,5.25772,200,11471622
1517,53171500,0,10716656624,5.2599,200,11495743
1518,59178300,0,10728175606,5.26209,200,11518982
1519,56626400,0,10739718396,5.26429,200,11542790
1520,55216000,0,10751284795,5.26649,200,11566399
1521,54748900,0,10762875713,5.2687,200,11590918
1522,59101900,0,10774491207,5.27093,200,11615494
1523,51899800,0,10786130367,5.27316,200,11639160
1524,50707300,0,10797792197,5.2754,200,11661830
1525,59401900,0,10809477835,5.27765,200,11685638
1526,55220100,0,10821186058,5.2799,200,11708223
1527,64883800,0,10832917264,5.28217,200,11731206
1528,67139700,0,10844671254,5.28444,200,11753990
1529,60783100,0,10856448853,5.28672,200,11777599
1530,74234000,0,10868250459,5.28901,200,11801606
1531,57241200,0,10880075873,5.29131,200,11825414
1532,59030900,0,10891924697,5.29362,200,11848824
1533,57803900,0,10903796703,5.29593,200,11872006
1534,56500300,0,10915692261,5.29826,200,11895558
1535,55021900,0,10927611172,5.30059,200,11918911
1536,60171100,0,10939554602,5.30293,200,11943430
1537,53787300,0,10951521328,5.30528,200,11966726
1538,55744500,0,10963512175,5.30764,200,11990847
1539,61840600,0,10975526005,5.31,200,12013830
1540,79652200,0,10987563131,5.31238,200,12037126
1541,78000800,0,10999622725,5.31476,200,12059594
1542,57690800,0,11011705419,5.31715,200,12082694
1543,51875300,0,11023812945,5.31955,200,12107526
1544,55596800,0,11035942800,5.32195,200,12129855
1545,55718500,0,11048095126,5.32437,200,12152326
1546,53082400,0,11060271004,5.32679,200,12175878
1547,66008100,0,11072470491,5.32922,200,12199487
1548,59006000,0,11084693217,5.33166,200,12222726
1549,58600900,0,11096939239,5.33411,200,12246022
1550,55665700,0,11109208671,5.33656,200,12269432
1551,54226200,0,11121502053,5.33902,200,12293382
1552,55853000,0,11133818987,5.3415,200,12316934
1553,57284000,0,11146159018,5.34397,200,12340031
1554,54189400,0,11158523312,5.34646,200,12364294
1555,54122500,0,11170910646,5.34896,200,12387334
1556,70456200,0,11183321077,5.35146,200,12410431
1557,69331400,0,11195755003,5.35397,200,12433926
1558,75427600,0,11208212481,5.35649,200,12457478
1559,63007200,0,11220693625,5.35902,200,12481144
1560,78771300,0,11233196927,5.36155,200,12503302
1561,69351100,0,11245723525,5.3641,200,12526598
1562,56828900,0,11258273476,5.36665,200,12549951
1563,60109100,0,11270845386,5.3692,200,12571910
1564,75902600,0,11283440592,5.37177,200,12595206
1565,76670000,0,11296058127,5.37434,200,12617535
1566,56543800,0,11308698389,5.37692,200,12640262
1567,56756600,0,11321361435,5.37951,200,12663046
1568,65293800,0,11334047205,5.3821,200,12685770
1569,55086500,0,11346755819,5.38471,200,12708614
1570,72881700,0,11359487217,5.38732,200,12731398
1571,78432100,0,11372242480,5.38994,200,12755263
1572,60476400,0,11385022262,5.39256,200,12779782
1573,61682900,0,11397824828,5.3952,200,12802566
1574,65237700,0,11410649467,5.39784,200,12824639
1575,80470000,0,11423498113,5.40049,200,12848646
1576,61726800,0,11436369031,5.40314,200,12870918
1577,54772100,0,11449263871,5.40581,200,12894840
1578,66986200,0,11462182405,5.40848,200,12918534
1579,76789500,0,11475124491,5.41116,200,12942086
1580,70365100,0,11488089162,5.41385,200,12964671
1581,68015700,0,11501077584,5.41654,200,12988422
1582,87270800,0,11514088534,5.41924,200,13010950
1583,61033900,0,11527123861,5.42196,200,13035327
1584,56876300,0,11540182427,5.42467,200,13058566
1585,55733800,0,11553265313,5.4274,200,13082886
1586,69053300,0,11566371865,5.43013,200,13106552
1587,72073800,0,11579502111,5.43287,200,13130246
1588,59215500,0,11592655909,5.43562,200,13153798
1589,59830100,0,11605834084,5.43838,200,13178175
1590,58825700,0,11619036778,5.44114,200,13202694
1591,80458300,0,11632263280,5.44391,200,13226502
1592,70719800,0,11645512623,5.44669,200,13249343
1593,65534900,0,11658785205,5.44948,200,13272582
1594,71257500,0,11672079547,5.45227,200,13294342
1595,64103700,0,11685398405,5.45508,200,13318858
1596,76522600,0,11698739595,5.45788,200,13341190
1597,84339200,0,11712103313,5.4607,200,13363718
1598,73641500,0,11725490896,5.46352,200,13387583
1599,53536600,0,11738901974,5.46635,200,13411078
1600,78251700,0,11752335580,5.46919,200,13433606
1601,300778600,0,11886553367,5.5282,200,134217787
1602,28374300,0,11887103261,5.525,200,549894
1603,26177900,0,11887678499,5.52183,200,575238
1604,28389700,0,11888279337,5.51867,200,600838
1605,28733600,0,11888905633,5.51552,200,626296
1606,41965900,0,11889557415,5.51239,200,651782
1607,44600200,0,11890234541,5.50928,200,677126
1608,37996100,0,11890937011,5.50618,200,702470
1609,31249200,0,11891665138,5.50309,200,728127
1610,38238300,0,11892418552,5.50003,200,753414
1611,42482700,0,11893197310,5.49697,200,778758
1612,42894000,0,11894001156,5.49394,200,803846
1613,31125300,0,11894830659,5.49092,200,829503
1614,31093300,0,11895685705,5.48791,200,855046
1615,26902100,0,11896566351,5.48492,200,880646
1616,27392600,0,11897472341,5.48195,200,905990
1617,35782900,0,11898404127,5.47899,200,931786
1618,30223200,0,11899361061,5.47604,200,956934
1619,34449700,0,11900343595,5.47311,200,982534
1620,33396100,0,11901351786,5.4702,200,1008191
1621,26385900,0,11902385264,5.4673,200,1033478
1622,30618600,0,11903443830,5.46442,200,1058566
1623,30748000,0,11904528053,5.46155,200,1084223
1624,29508200,0,11905637563,5.4587,200,1109510
1625,29866700,0,11906772417,5.45586,200,1134854
1626,30256600,0,11907932985,5.45304,200,1160568
1627,31561200,0,11909118783,5.45024,200,1185798
1628,32703400,0,11910329925,5.44744,200,1211142
1629,29884000,0,11911566212,5.44467,200,1236287
1630,29736200,0,11912827786,5.44191,200,1261574
1631,29747300,0,11914114448,5.43916,200,1286662
1632,28616100,0,11915426767,5.43643,200,1312319
1633,32213200,0,11916764373,5.43371,200,1337606
1634,31134900,0,11918127067,5.43101,200,1362694
1635,37236300,0,11919515219,5.42832,200,1388152
1636,35992300,0,11920928345,5.42565,200,1413126
1637,39769600,0,11922366815,5.42299,200,1438470
1638,36336000,0,11923830942,5.42035,200,1464127
1639,39100600,0,11925320612,5.41772,200,1489670
1640,35244700,0,11926835370,5.4151,200,1514758
1641,34512300,0,11928375529,5.4125,200,1540159
1642,31576000,0,11929940463,5.40992,200,1564934
1643,26485600,0,11931530485,5.40735,200,1590022
1644,42921300,0,11933146193,5.40479,200,1615708
1645,38026000,0,11934787330,5.40225,200,1641137
1646,42874100,0,11936453896,5.39973,200,1666566
1647,35856500,0,11938145863,5.39722,200,1691967
1648,28731700,0,11939863117,5.39472,200,1717254
1649,30174200,0,11941605459,5.39224,200,1742342
1650,30957900,0,11943373458,5.38977,200,1767999
1651,31740600,0,11945167000,5.38731,200,1793542
1652,28521000,0,11946985630,5.38487,200,1818630
1653,31905500,0,11948829462,5.38245,200,1843832
1654,29194300,0,11950698268,5.38004,200,1868806
1655,33678800,0,11952592162,5.37764,200,1893894
1656,31597500,0,11954511713,5.37526,200,1919551
1657,30005100,0,11956456295,5.37289,200,1944582
1658,29999000,0,11958425965,5.37054,200,1969670
1659,30642700,0,11960420780,5.3682,200,1994815
1660,35801100,0,11962440626,5.36587,200,2019846
1661,37675300,0,11964485560,5.36356,200,2044934
1662,35674500,0,11966556208,5.36126,200,2070648
1663,35105200,0,11968651830,5.35898,200,2095622
1664,43376900,0,11970772796,5.35671,200,2120966
1665,36574200,0,11972918651,5.35445,200,2145855
1666,31299800,0,11975089793,5.35221,200,2171142
1667,30542800,0,11977286279,5.34998,200,2196486
1668,34977300,0,11979508422,5.34777,200,2222143
1669,31816800,0,11981755852,5.34557,200,2247430
1670,31457900,0,11984028370,5.34339,200,2272518
1671,41190000,0,11986326147,5.34121,200,2297777
1672,34286600,0,11988649097,5.33906,200,2322950
1673,38210500,0,11990997391,5.33691,200,2348294
